id,brand,title,description,price,pricecurrency,spectablecontent,cluster_id
90167645,,Razer Basilisk X Hyperspeed Wireless 5G Sensor Gaming Mouse | RZ01-03150100-R3G1,"UNTETHERED LETHAL PRECISIONWhatever domain you game in, hunt without restraint with the Razer Basilisk X HyperSpeed—a dual-mode wireless gaming mouse that grants you the freedom and precision to perfo",231,AED,,1276304.0
57189752,,Cooler Master MM 710 Matte Black Ultra Light 53g Gaming Mouse UltraWeave Paracord Cable Pixart PMW3389 Sensor PTFE Skates,"The MM710 is a truly innovative mouse that does more with so much less. Along with all the pro-grade features that make our gaming mice deadly in combat, we've also implemented a striking new shell de",764,ZAR,,3027370.0
48541191,Logitech,Logitech Webcam C270 HD 3Mpix USB Skype/MS Teams/Zoom Ready - Black,"Logitech Webcam C270 3MP HD, 1280x720, Built-in Mic, USB 2.0",49.99,GBP,,79254.0
59100632,,Kingston Canvas Select Plus 32GB SD,"Flash-hukommelse, Class 10",56.00,DKK,,1980656.0
4991565,,TP-Link TL-SG1005P 5-Port Gigabit Desktop Switch w/ PoE,TP-Link TL-SG1005P 5-Port Gigabit Desktop Switch w/ PoE [TL-SG1005P] - Networking: TL-SG1005P is a 5 10/100/1000Mbps ports unmanaged switch that requires no configuration and provides 4 PoE (Power ove,65.00,CAD,,1502431.0
57971400,,APC SMX3000HV SMART X 3000VA R2T 4U LCD 230V,,9027.59,PLN,,949210.0
60121656,,Double Socket Arm - Short - Black - RAM 201U-A,Short Arm for lower profile applications.,13.99,USD,,394619.0
56275224,,Fingerprint Touch Bluetooth Stereo Earphones | iPhone Shopping Online,Shop from the world's largest selection and best deals for Fingerprint Touch Bluetooth Stereo Earphones. Here you can find the best Earphones online at iphoneshoppingonline.com. We are also offering t,42.77,GBP,,9966571.0
56379271,,Corsair Crystal 570X RGB Midi Tower Hvit,"Vifter: 3x 120mm RGB LED front, ATX, mATX, mITX",2067.00,NOK,,79866.0
69927371,LaCie,LaCie Mobile Drive 2TB USB-C - Prateado,LaCie Mobile Drive 2TB USB-C - Prateado,128.79,EUR,,137764.0
31585097,Sigma,Sigma Sigma 35mm F1.4 ART DG HSM - Nikon AF mount,This item may qualify for an Instant Rebate. Any current manufacturer rebate will be refunded to your card after purchase. Please email shop@lookingglassphoto.com if you have any questions.,899.99,USD,,900968.0
64159490,Apple,Apple APPLE 60W MAGSAFE 2 POWER ADAPTER (MACBOOK PRO WITH RETINA),Apple 60W MagSafe 2 Power Adapter,79.00,USD,,609482.0
84977888,SEAGATE,"Seagate NAS HDD IronWolf - 3.5\"" - 10000 GB - 7200 RPM ST10000VN0008","Seagate NAS HDD IronWolf - 3.5\"" - 10000 GB - 7200 RPM 10TB IronWolf - 7200rpm - 6Gb/s - SATA 256MB - 3.5\"" Seagate NAS HDD IronWolf. HDD size: 3.5\"", HDD capacity: 10000 GB, HDD speed: 7200 RPM ST100",131127,,,1482775.0
66752971,,"Cartridge Epson T9454, 5000 stran žltá (C13T945440)",,73.70,EUR,,209399.0
88215321,,Sigma 35mm f/1.4 DG HSM | Art - Nikon F Nikon Lenses (F mount) 340955,Sigma 35mm f/1.4 DG HSM | Art - Nikon F Nikon Lenses (F mount) 340955. 35mm f/1.4 DG HSM - Nikon Fit. Sigma. 340955. 085126340551,619,GBP,,900968.0
74613707,,TP-Link TL-SG1005P 10/100/1000 Mbit/s 5 poort PoE Gigabit switch,"5 10/100/1000Mbps RJ45 portsWith four PoE ports, transfers data and power on one single cableWorking with IEEE 802.3af compliant PDs, expands home and office network802.1p/DSCP QoS enable smooth laten",55,EUR,,1502431.0
29228441,,D'ADDARIO NYXL SUPER LIGHT 9/42 ELECTRIC STRINGS,"D’Addario NYXL guitar strings will bend farther, sing louder, and stay in tune better than any string you’ve played before. Envisioned, perfected, and manufactured by D’Addario in New York, this newly",25.99,AUD,,633686.0
77189808,,Logitech C922 Pro Full HD Webcam,Logitech C922 Pro Full HD WebcamWithout clip:Height x Width x Depth:1.14 in (29 mm) x 3.74 in (95 mm) x 0.94 in (24 mm)Including clip:Height x Width x Depth:1.73 in (44 mm) x 3.74 in (95 mm) x 2.80 in,10500.0000,BDT,,58883.0
71389798,Ubiquiti,24 Port PoE Smart Switch 500W | Ubiquiti US-24-500W,"Build and expand your network with Ubiquiti Networks® UniFi® Switch, part of the UniFi line of products. The UniFi Switch is a fully managed, PoE+ Gigabit switch, delivering robust performance and int",1295,CAD,,1242806.0
50809231,,Kingston Micro Sd Card Canvas Select Plus 128 Gb 100 Mb/S Limited Lifetime,KINGSTON MICRO SD CARD CANVAS SELECT PLUS 128GB 100MB/S LIMITED LIFETIME,4.89E2,ZAR,,27477.0
21078486,,Cisco WS-C2960X-24TS-L Catalyst 2960 X 24 GigE LAN,"Catalyst 2960-X series Software FeaturesAll Catalyst 2960-X Series Switches use a single Universal Cisco IOS Software Image for all SKUs. Depending on the switch model, the Cisco IOS image automatical",4485.00,AED,,634246.0
49967223,,"SanDisk CF Extreme Pro 32 GB 160 MB, s","Now there is a card fast enough to keep up with your advanced DSLR and Pro Video Camera: SanDisk Extreme Pro CompactFlash, now optimized for cinema quality 4K video recording with Video Performance Gu",58.49,GBP,,2973998.0
79108432,,WS-C2960X-24TS-L- 2960-X 24 Port Switch,Cisco Catalyst 2960-X 24 Port GigE Switch 4 x 1G SFP LAN Base,1035.00,USD,,634246.0
16972715,,TAG HEUER MONACO AUTOMATIC CHRONOGRAPH - Gulf Edition,Calibre 11 - Automatic Chronograph,5.9E3,USD,,229959.0
13760497,,WD RED 2.5 1TB SATA3 NAS (MB),,"118,89 €",EUR,,1524442.0
81497694,,LACIE|Mobile Drive|5TB|USB-C|Colour Silver|STHG5000400,,170.00,,,500837.0
58763783,,TP-Link T1700G-28TQ JetStream 24-Port Gigabit Stackable Smart Switch with 4 10GE SFP+ Slots,TP-Link T1700G-28TQ 24 Port Gigabit Smart Switch 4x SFP+ 10GbE,532.0000,NZD,,3403774.0
43446987,,Ubiquiti UniFi AP AC HD Indoor/ Outdoor Wave 2 Access Point 5 Pack,TheUbiquiti UniFi AP AC HD (5 Pack)features the latest in Wi-Fi 802.11AC Wave 2 MU-MIMO technology and a refined industrial design. TheUAP-AC-HDis perfect for use both indoors and outdoors and hassimu,"1,232.40",GBP,,980563.0
46104758,Kingston,Kingston 16GB Canvas Select Plus MicroSDHC + Adaptör (SDCS2-16GB),,24.64,TRY,,1689729.0
47253893,,Tag Heuer Formula 1 Men's Watch WAZ111A.BA0875,WAZ111A.BA0875NEW TAG HEUER FORMULA ONE MEN'S WATCHUsually ships within 3 months | View In Stock Tag Heuer Watches- Free Overnight Shipping - No Sales Tax (Outside California)- With Manufacturer Seria,1225,USD,,2929687.0
57129676,,Daniel Wellington Classic Petite St. Mawes 32mm -rannekello DW00100187,,149,EUR,,155964.0
75447635,,Sandisk Extreme 90MB/s U3 Class 10 4K SDHC 16GB [Au Stock],Sandisk Extreme 90MB/s U3 Class 10 SDHC 16GB – Up to 90MB/s read speed; up to 40MB/s write speedNew – Brand New / SealedSandisk Extreme 90MB/s U3 Class 10 4K SDHC 16GBUp To 90MB/s Read; 40MB/s WriteEr,19.53,AUD,,128905.0
82270293,EPSON,EPSON Cartouche T2982 - Fraise - Cyan,EPSON Cartouche T2982 - Fraise - Cyan,8.99,EUR,,217603.0
57619335,,ASUS GeForce GTX 1660 SUPER Phoenix OC,"Grafikkort, PCI-Express 3.0, 6GB GDDR6, 1530/1830MHz, Turing",1849.00,DKK,,137125.0
47889081,,Intel Core i5 105003.1 GHz6 processori 12 thread 12 MB cacheLGA1200 SocketBox,ARRIVATI !,198,EUR,,1706093.0
75740074,,Cisco Catalyst C3850 48 Port Gigabit Switch - WS-C3850-48P-S New,"New with WarrantyCisco 48 Port Catalyst Switch 3850 - 24 x 10/100/1000 PoE Ethernet ports, NM Slot for 1 or 10G Ethernet SFP+'s -Standard IP ImageNM-1G Shown in Picture not included but available sepa",3895.00,USD,,1290026.0
23757092,,Gigabyte GTX 1650 SUPER OC 4G,1740 MHz (Reference Card: 1725 MHz),3690,EGP,,1349881.0
20061554,,"3M - Privacy filter for laptop 14,1\""\"" widescreen","3M Privacy filter for laptop 14,1\""\"" widescreen (7000013836) - Type: Skjermbeskyttelse",,,,4303221.0
81014895,Crucial,Crucial DDR3 1600MHz 8GB (1x8) SODIMM Memory RAM CT102464BF160B | PCByte,Capacity : 8GB (8GB x1)Type : DDR3Speed : 1600 MHzLatency : CL11Form Factor : SODIMM,62.0,AUD,,1392047.0
83865712,,Sony ILCE7SM3B.CEC - ALPHA A7S MARK III BODY BLACK,"Sony Alpha 7 S III body Full-Frame Mirrorless Camera (4k120p, Fast 0.02s AF, 15-stop wide dynamic range, Double Stabilisation System, Large Battery Capacity)",4178.27,CHF,,2473758.0
88209597,,Epson WP-M4000/M4095DN Series Cartucho Negro,Epson WP-M4000/M4095DN Series Cartucho Negro,135.601675,EUR,,423806.0
1778391,,Dual Battery Charger + Battery (HERO5 Black),"Conveniently charges two HERO5 Black camera batteries simultaneously Charges via any USB port; for faster charging, use with GoPro Supercharger (International Dual-Port ChargerDual LED lights display ",54.95,EUR,,206359.0
75824860,,"Eco R Us- 320L Indoor/Outdoor Storage Box, Brown","320L Outdoor Wicker Storage Box Brown Made from premium PE wicker that is eco friendly, weatherproof and UV resistant, thestorage box is weatherproof and UV resistant. Suitable for the outdoors, the p",1.95E2,AUD,,451410.0
79252396,,GoPro Dual Battery Charger + Battery (HERO8 Black / HERO7 Black / HERO6 Black) - Official GoPro Accessory,Conveniently charge two GoPro batteries simultaneously with this Dual Battery Charger and spare 1220mAh lithium ion battery for your GoPro. It charges via most USB ports. For up to 38% faster charging,4.675E1,USD,,2542019.0
85394877,LACIE,"LaCie 2.5\"" Rugged 5TB Thunderbolt USB-C","External Hard Drive - 2,5"" with USB-C connector, interface: Thunderbolt",278.90,GBP,,3073980.0
53058929,KINGSTON,Kingston ValueRAM 8GB No Heatsink (1 x 8GB) DDR4 2400MHz DIMM System Memory,"This documentdescribes ValueRAM\\'s KVR24N17S8/8 is a 1G x 64-bit (8GB) DDR4-2400 CL17 SDRAM(Synchronous DRAM), 1Rx8, memory module, based on eight 1G x 8-bit FBGAcomponents. The SPD is programmed to ",36.996,GBP,,105068.0
62058424,Sandisk,"Sandisk SDXC Extreme Pro 128GB, Video Speed Class V30, UHS Sp. Cl. »U3,UHS-I,170MB/s«",,44.17,EUR,,394243.0
52304649,APC,APC Replacement Battery Cartridge #132 (APCRBC132),,29387,RUB,,1084792.0
83187166,Seagate,"SEAGATE HDD IRONWOLF PRO (NAS) 3.5\"" - 8TB, SATAIII, ST8000NE001","IRONWOLF PRO NASIronWolf™ Pro is designed for everything business NAS. Get used to tough, ready and scalable 24×7 performance that can handle multidriveenvironments across a wide range of capacities.K",279.31,EUR,,1578824.0
67035709,,POKEMON TCG: SWORD AND SHIELD REBEL CLASH THREE-BOOSTER BLISTER,"Galarian Pokémon Are Ready to Rock!Rock out with new Pokémon! Crank it loud and blast the beat - you’ll find rebellion, chaos, and punk attitude galore in the Pokémon TCG:Sword & Shield - Rebel Clashe",1.299E1,USD,,3227349.0
2580274,,Crucial 4GB DDR3L 1600MHz SO-DIMM Single Rank,"There's an easy cure for a slow computer: more memory.Designed to help your system run faster and smoother, Crucial Laptop Memory is one of the easiest and most affordable ways to improve your system'",5.33E2,ZAR,,2397859.0
24345418,Crucial,"SSD 120GB Crucial 2,5\"" (6.3cm) BX500 SATAIII 3D 7mm",,8990,,,744155.0
80540087,,HP 410A Black LaserJet Toner Cartridge,Mpn: CF410AVendor:HPHP 410A Black LaserJet Toner CartridgeHP 410A Black Original LaserJet Toner Cartridge (CF410A)Count on Original HP Toner Cartridges with JetIntelligence to deliver high quality at ,142.00,AUD,,2068756.0
24414199,,Originele Brother LC-1100BK zwarte inktcartridge,Brother LC-1100BK zwarte inktcartridge. Print 450 pagina's.,28.33,EUR,,2034181.0
6214990,,"RAM 6\"" Double Socket Arm for 1\"" Ball Bases","The RAM-B-201U-C RAM 6\"" Double Socket Arm for 1\"" Ball Bases from the RAM Mount Arms range is professionally powder coated with marine grade aluminum. It is built with a socket at either end, allowin",$17.40 (AUD),AUD,,1366684.0
60733486,,"Sandisk 128GB Extreme Pro SDXC Card 170MB/s, V30","SanDisk Extreme PRO SD UHS-I cardOur most powerful SD UHS-I memory card yet delivers performance thatelevates your creativity. With shot speeds of up to 90MB/s*and UHS Speed Class 3 (U3)(2) recording,",39.99,GBP,,394243.0
51210646,APC,APC Smart-UPS 3000VA LCD RM 2U 230V,"Product InformationAPC award-winning Smart-UPS provides intelligent and efficient network power protection. It is ideal for servers, point-of-sale, routers, switches, hubs and other network devices. T",1473.97,GBP,,5378877.0
64941287,,6TB - Seagate Enterprise IRONWOLF SATA - ST6000VN0033,"Seagate IronWolf ST6000VN00336TB 5400 RPM 64MB Cache SATA 6.0Gb/s 3.5\"" Internal Hard Drive Bare Drive",161.0,USD,,498972.0
85554698,,RAM Short Composite Clamp Arm B Size (RAP-B-201U-A),"Included:1 x RAM Short Composite Clamp Arm B Size (RAP-B-201U-A)The RAP-B-201U-Ashort length (6cm) plastic double socket arm features a socket at both endssuitable for B Size (1\"") balls. RAM's socket",16.25,AUD,,3656260.0
60389545,,WS-C3850-48P-S - Cisco 3850 Switch 48Pt POE+ 715W GE IP Base,Product NameWS-C3850-48P-S Catalyst 3850 48 Port PoE Ip BaseProduct TypeEthernet SwitchManageableYesGreen CompliantYesGreen Compliance Certificate/AuthorityRoHS-5Compatible Rack Unit1UEthernet Technol,9995.00,CAD,,1290026.0
65983637,TP Link,TP Link TL-WA860RE 300Mbps Wi-Fi Range Extender with AC Passthrough,The TP Link TL-WA860RE 300Mbps Wi-Fi Range Extender with AC Passthrough is designed to conveniently extend the coverage and improve the signal strength of your wireless network,23.19,GBP,,1322604.0
58772012,,"Johnnie Walker Red label | 40% | 0,70 l",,1.89E1,EUR,,17572.0
86961593,,i.Pet Cat Scratching Post in Grey (100cm),"i.Pet Australia Pet Supplies - Cat Treei.Pet Cat Scratching Post in Grey (100cm)It is absolutely feline wonderland with our cat tree! Built to satisfy the natural instincts of your precious pet, our C",1.4995E2,AUD,,380523.0
71105677,,Tissot Everytime T109.210.22.031.00,"For the busy and fashion conscious consumer, this ladies watch is just right. The stunning case in stainless steel together with sapphire crystal completes the watch. So if you want to be in time, thi",217.00,GBP,,59874.0
52101570,SONY,SONY SONY ALPHA Vario-Tessar T* FE 24-70 F4 ZA - E-mount full frame,,899.99,USD,,1579130.0
44690743,,LaCie 10TB HDD d2 Professional USB-C & USB-A Desktop Storage,"More Compatibility, Space, and ReliabilityThe new d2Professional massively expands capacity up to 10TB for professional bandwidth-intensive creative applications. Featuring speeds of up to 240MB/s for",349.99,GBP,,356282.0
78581517,,TP-Link EAP225 Wireless-AC1350 MU-MIMO Gigabit Ceiling Mount Access Point (Local Warranty 3years with TPLink SG),Warranty : 3 Years with TP Link,135.00,SGD,,190594.0
15729262,,"3M - PF12.1 PRIVACY FILTER BLACK FOR 12,1IN / 30,7 CM / 4:3IN ACCS","3M PF12.1 PRIVACY FILTER BLACK FOR 12,1IN / 30,7 CM / 4:3IN ACCS (98044054025) - Type: Skærmbeskytter",720.48,DKK,,285477.0
35536212,,"RAM Small Tough-Claw with B Size 1\"" Diameter Rubber Ball","The RAM RAP-B-400U Tough-Claw by RAM Mounts is the perfect mounting base for quick and easy tool-less installation and removal on round, square, odd shaped rails and bars. The Tough-Claw™can be clampe",$56.26,AUD,,290892.0
30914886,,Fingerprint Touch Bluetooth Stereo Earphones,PREMIUM FINGERPRINT TOUCH EARPHONES! DOZENS ALREADY SOLDTreat yourself to our new Fingerprint Touch Earphones. You are certainly going to love its excellent design and quality because you can get it f,79.20,USD,,9966571.0
78766806,,"D'Addario NYXL0942 Nickel Wound, Super Light, 09-42","NYXL0942 sets are designed with super light gauges for maximum flexibility.NYXL's feature D’Addario’s exclusive New York manufactured, high carbon steel alloy for unprecedented strength – play fearles",,USD,,633686.0
59598011,,Corsair Vengeance LPX Series Low Profile 32 Go (2x 16 Go) DDR4 3200 MHz CL16,Kit Dual Channel 2 barrettes de RAM DDR4 PC4-25600 - CMK32GX4M2B3200C16,138.63,EUR,,505112.0
45511817,,0000071495| Nikon Nikkor AF-S 24-85mm f/3.5-4.5G ED VR Lens,0000071495| Nikon Nikkor AF-S 24-85mm f/3.5-4.5G ED VR Lens,714.95,AUD,,21809.0
93998038,,Cisco 2960X 24P Gigabit WS-C2960X-24TS-L,,6345.00,BRL,,634246.0
22034280,,CoolerMaster MM710 Lightweight Gaming Mouse (Black),"Less Pain, More Gain The MM710 is a truly innovative mouse that does more with so much less. Along with all the pro-grade features that make our gaming mice deadly in combat, we’ve also implemented a ",,AUD,,3027370.0
41839134,,"Canon 9265B001 (PGI-2500 XLC) Ink cartridge cyan, 1.76K pages, 19ml","DRHD pigment inks produce professional quality business documents, print after print. The high-density cyan ink delivers prints with strong colour, great longevity and durability. The 19.3ml high yiel",23.99,GBP,,244320.0
85463636,,Sigma ART 35mm f/1.4 DG HSM Lens for Nikon,,999.99,CAD,,900968.0
44483408,Apple,Apple AirPods with Wired Charging Case (2nd Generation),Wired charging caseBreakthrough wireless designFantastic sound and voice50% more talk time and 24 hours of listeningSeamless use with your Apple devisesPowered by the H1 headphone chip,144.98,USD,,1223297.0
34934382,,GoPro Dodatna oprema HERO5 Dual Battery Charger+ Battery,,419,Kn,,206359.0
98273310,TP-LINK,TP-Link 300Mbps Wi-Fi Range Extender with AC Passthrough,Range Extender mode boosts wireless signal to previously unreachable or hard-to-wire areas flawlesslyMiniature size and wall-mounted design make it easy to deploy and move flexiblyExtra power socket m,27.00,EUR,,1322604.0
75684453,,"TP-Link TL-WA860RE 300Mbps Wireless N Wall Plug Range Extender with AC Passthrough, QCA(Atheros), 2T2R, 2.4GHz, 802.11n/g/b, Ranger Extender button, Range extender mode, with 2 fixed Antennas","Product DescriptionTL-WA860RE 300Mbps Wireless N Wall Plugged Range ExtenderSpecification:300Mbps Wireless N Wall Plugged Range Extender with AC Passthrough, QCA(Atheros), 2T2R, 2.4GHz, 802.11n/g/b, R",2.999E1,USD,,1322604.0
73545745,,Mattress Single Size High Density Foam Pocket Spring 21cm Medium Firm Sleep,High Density Foam Pocket Spring Mattress 21cm SinglePamper you and your partner with Giselle Bedding mattresses that will give you a soothing sleep night after night. Incorporating the cutting-edge te,148.06,AUD,,3806434.0
42916115,,Ubiquiti UniFi Video Camera G3-Bullet Infrared IR 1080P HD Video- 802.3af is embedded,Ubiquiti UniFi Video Camera G3-Bullet Infrared IR 1080P HD Video- 802.3af is embedded,226.55,AUD,,192122.0
54333496,,"TP-Link TL-SG1005P 5-Port Gigabit Desktop PoE Switch, 5 Gigabit RJ45 ports including 4 PoE ports, steel case","5 x 10/100/1000 Mbps RJ45 portsWith four PoE ports, transfers data and power on one single cableWorking with IEEE 802.3af compliant PDs, expands home and office network802.1p / DSCP QoS enable smooth ",4.999E1,USD,,1502431.0
83152759,Hewlett Packard,HP Color LaserJet Professional CP5225dn Duplex Colour Laser Printer - A3,"Product InformationCover all your color business printing needs from postcards to oversize documents, with this versatile and affordable A3 desktop printer. Get superior print quality with HP ColorSph",799.14,GBP,,1842162.0
69243833,,WS-C3850-48F-L Cisco Catalyst 3850 Network Switch (New),"NEW - Cisco 3850 Ethernet Switch - 48 Ports - 48 x 10/100/1000 Ethernet PoE+ port, 1100WAC power supply, LAN Base feature set - StackPower Cables NOT Included (WS-C3850-48F L)",1897.00,USD,,10049.0
45727120,,"SSD 2,5 1TB SATA3 BLUE WD NO KIT INSTAL. NEW",,116.99,EUR,,549556.0
87622461,Life Extension,Super Ubiquinol CoQ10 with PQQ,"100 mg, 30 softgels| Item # 01733Triple-action heart health &amp; cellular energy supportPQQ’s benefits stem from our special formula, which is designed to promote healthy mitochondria, the cellular s",37.50,USD,,2901340.0
